Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,HCHO,Temp,Wind_U,Wind_V,Fire_Count,AOD,Latitude,Longitude,PM2.5_SubIndex,NO2_column_number_density,SO2_column_number_density,CO_column_number_density,O3_column_number_density,Distance_To_Coast,Elevation
2024-02-23,Kannaur,33.55,69.25,2.91,5.05,7.68,2.17,4.87,0.65,32.45,8.720568294363504e-05,301.1038371584543,1.2778831921487188,-1.552877105312583,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.396842971099313e-05,-0.0004403445636857,0.0408639907837249,0.1121454909444775,1.24,12.0
2024-02-24,Kannaur,33.6,69.39,2.91,4.98,7.48,2.19,4.88,0.65,32.62,0.0001499753162782,300.96671821845416,1.164899810351462,-1.3116860065931153,0.0,0.4643510858852793,11.8745,75.3704,55.0,4.319385698185122e-05,0.0004034945741299,0.0413007140159945,0.1124228164554564,1.24,12.0
2024-02-25,Kannaur,33.13,68.43,2.88,5.07,7.49,2.2,4.79,0.64,32.35,0.0002411804654901,301.4128647792486,1.158260741351563,-1.0871473957972273,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.9918296976876926e-05,-0.0002436324868103,0.0423170030117382,0.1136310135089812,1.24,12.0
2024-02-26,Kannaur,34.0,70.19,2.94,5.0,7.43,2.2,4.95,0.66,32.62,0.0003684134361771,301.4584413222325,0.7406543370627573,-0.4390148630848637,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.639950177287655e-05,8.033258927759788e-05,0.0406092666089868,0.1139367222786884,1.24,12.0
2024-02-27,Kannaur,33.64,69.48,2.91,4.99,7.54,2.18,4.88,0.65,32.57,0.0003812600026003,302.0508930457473,0.5959971574108296,-0.8277064821847674,1.0,0.4643510858852793,11.8745,75.3704,55.0,7.109418947953977e-05,5.9863014030319406e-05,0.0357191227376754,0.1134375333786941,1.24,12.0
2024-02-28,Kannaur,33.5,69.2,2.91,5.0,7.59,2.2,4.86,0.65,32.56,0.0002380599553658,301.9037332338561,0.6331091785627139,-0.0105740347026306,1.0,0.4643510858852793,11.8745,75.3704,55.0,5.8984528788920816e-05,-0.0002309710852753,0.0444941930473215,0.1149439088973726,1.24,12.0
2024-02-29,Kannaur,33.57,69.36,2.91,4.99,7.57,2.18,4.87,0.65,32.68,0.000269470306611,301.5003269886284,0.2712887265554671,0.2197653688030478,0.0,0.4643510858852793,11.8745,75.3704,55.0,4.570690668796546e-05,-0.0004617419240597,0.0445824819921064,0.1126053036433965,1.24,12.0
2024-03-01,Kannaur,33.12,68.51,2.88,4.96,7.54,2.19,4.8,0.64,32.57,0.0003192280825953,301.6001754964821,0.6579365828400286,-0.3174276783633133,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.844161155636939e-05,0.0003320870746165,0.0426744344473099,0.1121377454579962,1.24,12.0
2024-03-02,Kannaur,33.51,69.21,2.91,4.99,7.55,2.19,4.86,0.65,32.7,0.0002059209750514,301.7504841839826,0.919886239762169,-0.8348056539095969,0.0,0.4643510858852793,11.8745,75.3704,55.0,4.476745132804558e-05,0.0001209143108885,0.040849987417493,0.1138332937329481,1.24,12.0
2024-03-03,Kannaur,33.53,69.28,2.9,4.97,7.57,2.21,4.86,0.65,32.67,0.0002586167759961,301.9298724657223,1.332251466350791,-1.43835804148466,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.2307674195660365e-05,-0.0001735001715134,0.0455229205158915,0.1113190501929243,1.24,12.0
2024-03-04,Kannaur,33.08,68.51,2.87,4.93,7.5,2.2,4.79,0.64,32.36,0.0001922631619851,301.97881127188725,1.7394879659016929,-1.701687077435937,1.0,0.4643510858852793,11.8745,75.3704,55.0,4.9357242092195285e-05,0.000113819427803,0.0455229205158915,0.1137502057877929,1.24,12.0
2024-03-05,Kannaur,33.43,69.03,2.9,5.0,7.57,2.18,4.85,0.65,32.6,0.0002920806658992,301.79048331774806,1.6907446590470678,-1.6833542948397098,0.0,0.4643510858852793,11.8745,75.3704,55.0,4.829011693211143e-05,-0.0002185754784755,0.0456582121551411,0.1113762604059527,1.24,12.0
2024-03-06,Kannaur,33.38,68.94,2.9,5.04,7.57,2.19,4.84,0.65,32.47,0.0002520024331941,302.08313653890974,1.8493960737691493,-1.8478322745350653,0.0,0.4643510858852793,11.8745,75.3704,55.0,3.8838705501606974e-05,-0.0001409484425876,0.0456582121551411,0.1128013739176579,1.24,12.0
2024-03-07,Kannaur,33.37,68.92,2.9,4.98,7.57,2.21,4.84,0.65,32.44,0.0003402715469814,301.83873224454646,1.519381464263539,-1.4185439843699763,0.0,0.4643510858852793,11.8745,75.3704,55.0,6.728925654902989e-05,0.0001024220473483,0.0456582121551411,0.1131783276797269,1.24,12.0
2024-03-08,Kannaur,33.03,68.32,2.87,5.04,7.54,2.23,4.78,0.64,32.5,0.0001863756277103,301.7577027057914,0.9957241482204864,-0.72212316764235,0.0,0.4643510858852793,11.8745,75.3704,54.0,5.262417107591999e-05,-0.0001753803226166,0.0456582121551411,0.113561585545633,1.24,12.0
2024-03-09,Kannaur,33.88,69.85,2.93,4.98,7.5,2.2,4.91,0.66,32.41,0.0002157996837848,301.69011381329824,0.9700377036514596,-0.3652199972804191,2.0,0.4643510858852793,11.8745,75.3704,56.0,5.39311331522628e-05,0.000610295159277,0.0431377086398326,0.1134339049459434,1.24,12.0
2024-03-10,Kannaur,33.62,69.15,2.91,5.0,7.57,2.19,4.86,0.65,32.47,0.0001453524999656,301.7619189509639,0.5798178543279201,-0.1183066054136174,4.0,0.4643510858852793,11.8745,75.3704,55.0,4.618229286283319e-05,6.12227377133015e-05,0.0409278385341503,0.1120725497604336,1.24,12.0
2024-03-11,Kannaur,33.94,70.11,2.94,5.08,7.61,2.19,4.94,0.66,32.7,0.0002796519452807,302.02161743415235,0.3927414083677064,0.1923369654902705,0.0,0.4643510858852793,11.8745,75.3704,56.0,6.243240932240618e-05,-0.0002617592108438,0.0480117648840344,0.1136265471578576,1.24,12.0
2024-03-12,Kannaur,33.35,68.92,2.9,4.95,7.57,2.2,4.84,0.65,32.74,0.0003548023655475,302.13204616185567,0.427442464318295,0.0236131806432465,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.376815308790609e-05,-0.0002383664453089,0.046881709247866,0.1149546701178065,1.24,12.0
2024-03-13,Kannaur,33.7,69.53,2.92,5.01,7.53,2.21,4.89,0.65,32.56,0.0001462276348338,301.8345374590085,0.7108830782611675,-0.1797552854435924,0.0,0.4643510858852793,11.8745,75.3704,56.0,4.349663504402929e-05,-0.0001643899449847,0.046881709247866,0.1138692870737056,1.24,12.0
2024-03-14,Kannaur,34.04,70.13,2.94,5.02,7.55,2.21,4.95,0.66,32.48,-6.913507597180844e-05,302.05104597115223,1.4450726234373243,-1.1537595938262626,0.0,0.4643510858852793,11.8745,75.3704,56.0,4.859309935127922e-05,-0.000465091127875,0.039092455059322,0.11351563256211,1.24,12.0
2024-03-15,Kannaur,33.08,68.41,2.88,5.0,7.68,2.22,4.78,0.64,32.55,0.0001509942190008,302.1755284595882,1.7081614183300318,-1.4352484087885162,1.0,0.4643510858852793,11.8745,75.3704,55.0,4.7353215413402955e-05,3.618944608871696e-05,0.039092455059322,0.1139283580327287,1.24,12.0
2024-03-16,Kannaur,33.67,69.51,2.92,4.99,7.55,2.22,4.89,0.65,32.5,0.000330797698732,302.28210873074005,1.2835853099823,-1.016867037172671,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.2988383686213465e-05,-6.297860818454577e-05,0.0447552129626641,0.1172037720681198,1.24,12.0
2024-03-17,Kannaur,32.9,68.22,2.87,4.95,7.6,2.22,4.77,0.64,32.19,0.0002192524971729,302.19864820158534,0.976685527911402,-0.1844580055754862,0.0,0.4643510858852793,11.8745,75.3704,54.0,5.0243219448061915e-05,0.0002184666518589,0.0436638705432773,0.1193598210812594,1.24,12.0
2024-03-18,Kannaur,33.22,68.64,2.89,4.96,7.57,2.19,4.81,0.64,32.6,0.0001780196765499,302.28627034568007,1.4206693358872653,-1.1096381042229293,0.0,0.4643510858852793,11.8745,75.3704,55.0,4.84409611090484e-05,7.827409717726426e-05,0.0478029623628055,0.1198957264424354,1.24,12.0
2024-03-19,Kannaur,33.42,69.0,2.9,5.03,7.58,2.19,4.84,0.65,32.58,0.0003334848925881,302.23732671227475,1.0487962338168928,-0.9147071028933116,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.558672890936312e-05,0.0001032677746152,0.0478029623628055,0.1204926795612352,1.24,12.0
2024-03-20,Kannaur,33.74,69.57,2.92,4.95,7.55,2.17,4.89,0.65,32.83,0.0002541480873461,302.0046772113062,0.0777415135269793,0.6822061337561274,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.600415533995195e-05,-0.0001303226308665,0.0478029623628055,0.1203993037344013,1.24,12.0
2024-03-21,Kannaur,33.93,69.92,2.94,4.99,7.62,2.18,4.93,0.66,32.7,0.0003044315791526,301.98420272638765,0.1852906020089922,0.6508992287357158,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.158435219844877e-05,-0.0001189508652143,0.0478029623628055,0.1186709820722525,1.24,12.0
2024-03-22,Kannaur,33.77,69.66,2.93,4.97,7.52,2.2,4.91,0.65,32.67,0.0001824681630438,301.8473093087781,0.9413950492325144,-1.056268016006721,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.7755090084364784e-05,-6.47439622360585e-05,0.0478029623628055,0.1196155416508936,1.24,12.0
2024-03-23,Kannaur,33.5,69.26,2.91,5.0,7.54,2.22,4.87,0.65,32.81,0.0001824681630438,302.58421391616633,0.5559320567566671,-0.4403856369693584,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.7755090084364784e-05,-6.47439622360585e-05,0.0478029623628055,0.1196155416508936,1.24,12.0
2024-03-24,Kannaur,33.5,69.38,2.9,5.02,7.63,2.21,4.85,0.65,32.43,0.0003261785262304,302.37665345148787,0.5021506788308728,0.0969209298184869,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.8785277360632834e-05,-6.693280738551075e-05,0.0523238517344427,0.1239387840033594,1.24,12.0
2024-03-25,Kannaur,33.55,69.92,2.91,5.08,7.61,2.2,4.87,0.65,32.91,0.0002302835992965,302.414086918772,0.7332569090917769,-0.1867609298768848,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.337461698222629e-05,0.0004403338825799,0.0523238517344427,0.1171696707607277,1.24,12.0
2024-03-26,Kannaur,33.73,69.45,2.91,5.03,7.58,2.21,4.87,0.65,32.7,0.0002246120702666,302.4115359773361,0.4639631122228049,0.1441302392708421,1.0,0.4643510858852793,11.8745,75.3704,56.0,5.978459739713248e-05,0.0004911517607983,0.0523238517344427,0.1176583766938221,1.24,12.0
2024-03-27,Kannaur,33.96,70.06,2.94,5.04,7.6,2.21,4.94,0.66,32.65,0.0003237523384516,302.3047550656668,0.193790898892124,0.3036917992580084,2.0,0.4643510858852793,11.8745,75.3704,56.0,4.707215339298498e-05,0.0001058148918674,0.0465629458879595,0.1184179112316149,1.24,12.0
2024-03-28,Kannaur,33.35,68.91,2.9,4.96,7.49,2.2,4.84,0.65,32.48,0.0002887382806339,302.70187454851566,0.911758343869276,-0.4373290690865536,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.900216510068546e-05,-9.500744382136308e-05,0.0445211306214698,0.1187133821306722,1.24,12.0
2024-03-29,Kannaur,33.49,69.21,2.91,4.97,7.63,2.21,4.86,0.65,32.54,0.0002854093298802,302.4110841083919,0.7380901197347131,-0.6450188576929853,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.162395609663379e-05,0.0007784609333618,0.0504361428320821,0.1184721663595218,1.24,12.0
2024-03-30,Kannaur,33.77,69.69,2.94,5.04,7.49,2.17,4.91,0.66,32.76,0.0002764737447439,303.0306064621411,1.3749046875125586,-1.1013629053845817,2.0,0.4643510858852793,11.8745,75.3704,56.0,6.32014271105227e-05,0.0005613958928738,0.0504361428320821,0.1178397908807768,1.24,12.0
2024-03-31,Kannaur,33.56,69.34,2.91,4.95,7.51,2.17,4.87,0.65,32.55,0.0001738593469328,302.71316426281084,0.8337212629278993,-0.1179982095098299,2.0,0.4643510858852793,11.8745,75.3704,55.0,4.794209235118911e-05,-0.000226293486776,0.0379628762603117,0.119371086359122,1.24,12.0
2024-04-01,Kannaur,33.25,68.73,2.9,5.01,7.6,2.19,4.85,0.65,32.6,0.0002279997171496,302.9977825463064,0.6172634319022849,-0.1603185831274024,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.923249359551329e-05,-9.040630981256704e-05,0.041914917434765,0.1202061747632884,1.24,12.0
2024-04-02,Kannaur,33.46,69.11,2.9,5.04,7.56,2.2,4.85,0.65,32.82,0.0001904292543677,303.1518099200088,0.8236969282597671,-0.4369155703258122,0.0,0.4643510858852793,11.8745,75.3704,55.0,6.368082540580641e-05,-0.0001949512079592,0.041914917434765,0.1221352741123248,1.24,12.0
2024-04-03,Kannaur,33.54,69.22,2.91,4.98,7.63,2.21,4.86,0.65,32.6,0.000155109933783,303.00980647208763,1.1527548003098602,-0.5337073542944198,0.0,0.4643510858852793,11.8745,75.3704,55.0,4.8711241106542685e-05,-0.0002519603585826,0.0435206778347849,0.1228816434742028,1.24,12.0
2024-04-04,Kannaur,33.39,68.97,2.9,4.99,7.5,2.2,4.84,0.65,32.67,0.0001840126682019,303.0532893977538,1.0339310080916797,-0.5186558436954953,1.0,0.4643510858852793,11.8745,75.3704,55.0,5.0894981541246966e-05,9.929536463468104e-05,0.0435206778347849,0.1237235665322365,1.24,12.0
2024-04-05,Kannaur,33.47,69.1,2.9,5.04,7.6,2.19,4.85,0.65,32.65,0.0002311713700596,303.0151631861557,1.238814915158621,-0.9213903117081756,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.9587152133518515e-05,0.0002608499865563,0.0435206778347849,0.1204652308542789,1.24,12.0
2024-04-06,Kannaur,32.98,68.19,2.87,4.99,7.66,2.19,4.77,0.64,32.39,0.0004938183144493,303.46603359803254,0.7468038802284273,0.349984365726204,1.0,0.4643510858852793,11.8745,75.3704,54.0,2.079664227496211e-05,0.0002608499865563,0.0435206778347849,0.1204764768482243,1.24,12.0
2024-04-07,Kannaur,33.7,69.58,2.92,5.02,7.6,2.2,4.89,0.65,32.9,0.0003020628772899,303.3398160816711,0.995245113294311,-0.5051304484591073,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.427499854708819e-05,-8.26206523925744e-05,0.0440883450210456,0.1220122873784112,1.24,12.0
2024-04-08,Kannaur,34.06,70.23,2.95,4.96,7.5,2.2,4.96,0.66,32.71,0.0001836035637456,303.60512140847044,0.8989780488818762,-0.1736571043116565,1.0,0.4643510858852793,11.8745,75.3704,56.0,6.028270700867735e-05,0.0006485988670942,0.0381016325733937,0.123924306176403,1.24,12.0
2024-04-09,Kannaur,34.21,70.49,2.96,5.06,7.6,2.17,4.98,0.66,32.75,0.0002524138213827,303.42212259426043,0.6445012033721548,-0.1098730760346714,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.18054480641579e-05,0.0003176814737559,0.0448439565607411,0.1236070544117452,1.24,12.0
2024-04-10,Kannaur,33.85,69.83,2.93,4.97,7.5,2.21,4.92,0.66,32.64,0.0003385327296267,303.5223608448672,0.8466165880116907,-0.1474380292029047,0.0,0.4643510858852793,11.8745,75.3704,56.0,5.9541493101327184e-05,0.0005748659023088,0.0448439565607411,0.1240831092001026,1.24,12.0
2024-04-11,Kannaur,33.55,69.22,2.91,4.98,7.57,2.19,4.91,0.65,32.54,0.0002654010473487,303.6604050687311,1.0582965411276484,-0.4219734364576301,0.0,0.4643510858852793,11.8745,75.3704,55.0,6.245230179052338e-05,-0.0002865499118345,0.0460427275618158,0.1234746798873961,1.24,12.0
2024-04-12,Kannaur,33.54,69.54,2.91,4.99,7.56,2.18,4.87,0.65,32.41,0.0002867815882243,303.3096596125222,0.389076515480324,0.2196455870145632,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.672825294055043e-05,-0.000156169299881,0.0457214228809255,0.1229631181804771,1.24,12.0
2024-04-13,Kannaur,33.75,69.68,2.93,5.02,7.56,2.19,4.91,0.65,32.74,0.0002213033157042,302.71011704966855,0.6511543729177719,-0.2856287465664585,3.0,0.4643510858852793,11.8745,75.3704,56.0,5.121045614946179e-05,0.0002903515996879,0.0409720353782513,0.1245294958354064,1.24,12.0
2024-04-14,Kannaur,33.98,69.99,2.94,4.99,7.5,2.22,4.94,0.66,32.41,0.0002222562507662,303.3486221768729,0.559161135198648,-0.2219887623571074,6.0,0.4643510858852793,11.8745,75.3704,56.0,6.14964519627897e-05,0.0003184150555173,0.048560999062962,0.1228621527553613,1.24,12.0
2024-04-15,Kannaur,33.73,69.64,2.93,4.95,7.58,2.2,4.9,0.65,32.73,0.0004153552116695,303.539030020129,0.9701048690105172,-0.5570182393117206,0.0,0.4643510858852793,11.8745,75.3704,56.0,7.454490696551808e-05,0.0010214097565048,0.048560999062962,0.1228162497283036,1.24,12.0
2024-04-16,Kannaur,33.96,70.0,2.94,5.02,7.58,2.19,4.94,0.66,32.51,0.0002340104632126,303.60940393204555,0.794327151137615,-0.3995464780203109,0.0,0.4643510858852793,11.8745,75.3704,56.0,6.42946106382242e-05,-9.487648640068585e-05,0.048560999062962,0.1245074644685813,1.24,12.0
2024-04-17,Kannaur,33.36,69.22,2.91,5.0,7.58,2.23,4.85,0.65,32.62,5.756564984388807e-05,303.406465781569,1.1012565706983024,-0.7738751148490749,0.0,0.4643510858852793,11.8745,75.3704,55.0,5.2152638090817216e-05,-0.0004328443028501,0.048560999062962,0.1246765702963898,1.24,12.0
2024-04-18,Kannaur,33.67,69.11,2.92,4.95,7.61,2.2,4.87,0.65,32.36,0.0002132677683466,304.09154872344845,1.823557166405666,-1.0096459722322693,0.0,0.4643510858852793,11.8745,75.3704,56.0,6.086634415630915e-05,0.000141335647832,0.0505334064364848,0.1237758736730995,1.24,12.0
2024-04-19,Kannaur,35.17,108.56,2.88,5.0,7.57,2.18,3.33,0.64,32.74,0.000184007004593,304.0523920412417,1.2606103390823178,-0.9062279811121308,1.0,0.4643510858852793,11.8745,75.3704,58.0,5.644953853338933e-05,0.0001073671301129,0.053715709156798,0.1266150921584214,1.24,12.0
2024-04-20,Kannaur,43.42,62.77,2.9,5.0,7.63,2.21,1.08,0.65,32.69,0.0004080293504136,303.1192967685653,0.7442709290932236,-1.1440284423867368,1.0,0.4643510858852793,11.8745,75.3704,72.0,4.9888123612659016e-05,0.0001073671301129,0.053715709156798,0.1231490895153102,1.24,12.0
2024-04-21,Kannaur,42.64,72.24,2.86,4.96,7.52,2.22,1.08,0.64,32.47,0.0003116008138789,303.53413433498804,1.2774488190074025,-0.8770975046197084,0.0,0.4643510858852793,11.8745,75.3704,71.0,6.623694414893478e-05,-0.0003734286675834,0.053715709156798,0.1244484475677844,1.24,12.0
2024-04-22,Kannaur,44.03,75.57,2.93,4.94,7.62,2.23,0.85,0.66,32.69,0.0001332258220845,303.77177230615183,1.4170942502747836,-1.029196482136416,0.0,0.4643510858852793,11.8745,75.3704,73.0,5.07788026880424e-05,-0.0002827750577128,0.0428806813357212,0.1236279681325973,1.24,12.0
2024-04-23,Kannaur,43.98,81.72,2.93,5.04,7.54,2.18,1.17,0.66,32.92,0.0002428374995437,303.79384149936004,1.0266658249215337,-0.1200849092546313,0.0,0.4643510858852793,11.8745,75.3704,73.0,4.203096978020578e-05,2.4024387812479905e-07,0.0428259819746368,0.1244380250574179,1.24,12.0
2024-04-24,Kannaur,43.95,72.18,2.93,5.03,7.58,2.18,1.21,0.66,33.01,0.0003408946099771,303.6626043986882,0.6341547789397063,-0.1552577975355548,0.0,0.4643510858852793,11.8745,75.3704,73.0,4.6077849218087106e-05,-0.0003971686120409,0.0352887201088579,0.1202037851397133,1.24,12.0
2024-04-25,Kannaur,43.77,68.94,2.92,5.05,7.44,2.2,0.69,0.65,32.48,0.000147956609834,303.9848386662487,0.867453114486035,-0.4045959078235391,1.0,0.4643510858852793,11.8745,75.3704,73.0,4.226869429265665e-05,0.0003460596403535,0.0396762229502526,0.1199532407901585,1.24,12.0
2024-04-26,Kannaur,43.31,69.91,2.89,4.97,7.52,2.23,1.31,0.64,32.87,0.0001625592206014,303.9690366203402,1.3747623864515328,-0.94474681807153,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.3841165936363345e-05,-0.0002391153393548,0.0396762229502526,0.1234899759293616,1.24,12.0
2024-04-27,Kannaur,43.62,66.28,2.91,5.0,7.57,2.18,1.76,0.65,32.65,0.0002191188261989,303.9211913764231,1.2187735195513123,-0.335443457458245,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.261646074067233e-05,0.0001586714626638,0.0409132167697288,0.1208422467852467,1.24,12.0
2024-04-28,Kannaur,43.48,70.44,2.9,4.96,7.61,2.22,1.64,0.65,32.64,0.0002427597114035,304.1739789075813,1.0077611114753129,-0.2766707542011277,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.62591485498145e-05,-7.208391981277846e-05,0.0379190455366169,0.1220180207373383,1.24,12.0
2024-04-29,Kannaur,43.17,71.12,2.88,4.96,7.47,2.21,1.31,0.64,32.62,0.0001768060068852,304.36621815873764,1.073504655940052,-0.2385927443641693,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.455009886650189e-05,-0.0001724600879244,0.0356993073397109,0.124634809792144,1.24,12.0
2024-04-30,Kannaur,43.46,79.13,2.9,4.99,7.54,2.21,0.89,0.65,32.38,0.0004403915328237,304.16861134595837,1.0356469801914543,0.0990263071570377,0.0,0.4643510858852793,11.8745,75.3704,72.0,6.022847082936491e-05,-0.0001724600879244,0.0356993073397109,0.1253078132868841,1.24,12.0
2024-05-01,Kannaur,43.67,70.47,2.91,4.97,7.54,2.18,1.11,0.65,32.23,0.0002256180002587,304.3437495368989,1.5225318076679248,-0.907552129937788,0.0,0.4643510858852793,11.8745,75.3704,72.0,4.7973782784577714e-05,-0.0001724600879244,0.0356993073397109,0.123455494642359,1.24,12.0
2024-05-02,Kannaur,43.74,70.71,2.92,5.04,7.57,2.21,0.82,0.65,32.51,0.0002507854669945,304.68019318286287,1.274836865962778,-0.3084003410221618,0.0,0.4643510858852793,11.8745,75.3704,73.0,6.37921912130492e-05,0.0002889312163463,0.0356993073397109,0.1244978010655471,1.24,12.0
2024-05-03,Kannaur,43.27,79.89,2.89,5.0,7.58,2.2,1.21,0.64,32.32,0.0002643922057616,303.8807221557868,1.3289188023947884,-0.8363627111960831,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.041400072518217e-05,-7.647869642830211e-05,0.0390644147992454,0.1252971887589529,1.24,12.0
2024-05-04,Kannaur,43.14,67.82,2.89,5.02,7.52,2.18,0.77,0.64,32.55,0.00019656282372,303.78595921237775,1.549756940990809,-1.054835606013797,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.04436575284176e-05,0.000157004382345,0.043430887162721,0.1240308284760539,1.24,12.0
2024-05-05,Kannaur,43.4,65.31,2.92,4.95,7.58,2.19,0.94,0.65,32.58,0.0001621198914326,303.6567346470837,1.5511044396294489,-0.928277451315044,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.636427013845225e-05,0.0001439466806468,0.0388913564384302,0.1263535764196988,1.24,12.0
2024-05-06,Kannaur,43.18,64.03,2.89,5.0,7.48,2.18,1.91,0.64,32.5,0.0002097239427443,303.63328771237974,0.8595955617143293,-0.3703182616842136,0.0,0.4643510858852793,11.8745,75.3704,72.0,5.29611716047364e-05,9.616377792561868e-05,0.0388913564384302,0.1276953220368479,1.24,12.0
2024-05-07,Kannaur,43.02,68.14,2.87,4.96,7.42,2.23,1.23,0.64,32.55,0.0001677931334008,304.0434602415611,1.2904902014712736,-0.5792934904373233,0.0,0.4643510858852793,11.8745,75.3704,71.0,7.339940202661295e-05,-0.0002312891592739,0.0412615239620547,0.1268558651209918,1.24,12.0
2024-05-08,Kannaur,43.36,67.62,2.9,5.0,7.53,2.21,1.07,0.65,32.68,0.0003243834215667,304.1933500815812,1.4867351437792369,-1.351624867553083,0.0,0.4643510858852793,11.8745,75.3704,72.0,6.235187174757472e-05,-0.0001409760152456,0.0389413908124289,0.1286184787751299,1.24,12.0
2024-05-09,Kannaur,42.91,73.92,2.95,4.94,7.52,2.22,0.94,0.66,32.51,0.0001731440411534,303.7317996476413,1.0320336534162606,-0.5902694061459829,0.0,0.4643510858852793,11.8745,75.3704,71.0,5.49452015548464e-05,-0.0002499796391932,0.0445625529356642,0.1275515407324884,1.24,12.0
2024-05-10,Kannaur,41.27,71.02,2.92,5.03,7.55,2.21,1.36,0.65,32.54,0.0002369099503115,303.59645772078403,0.6986520084334008,-0.4595828645023299,0.0,0.4643510858852793,11.8745,75.3704,68.0,5.942663119645078e-05,-0.0002099346747856,0.0445625529356642,0.1268834918738453,1.24,12.0
2024-05-11,Kannaur,40.92,70.55,2.9,5.07,7.53,2.2,1.55,0.65,32.35,0.000315483884812,302.57167225904425,0.4004353260307155,0.0067034611486113,0.0,0.4643510858852793,11.8745,75.3704,68.0,6.146968371472709e-05,-0.0003227665438319,0.0445625529356642,0.1313030421734933,1.24,12.0
2024-05-12,Kannaur,41.07,70.73,2.91,5.02,7.64,2.22,0.76,0.65,32.66,0.0003094188961552,302.33040822190026,0.1737418469087577,-0.1326182016129356,0.0,0.4643510858852793,11.8745,75.3704,68.0,6.174699912147506e-05,-0.0001823736642974,0.0445625529356642,0.1259695965150043,1.24,12.0
2024-05-13,Kannaur,41.49,71.37,2.93,5.07,7.48,2.18,1.7,0.66,31.68,0.0003094188961552,302.03423577767836,-0.1372375174314397,0.175886711465969,0.0,0.4643510858852793,11.8745,75.3704,69.0,9.207356197301403e-05,-0.0001823736642974,0.0445625529356642,0.1262638121844374,1.24,12.0
2024-05-14,Kannaur,40.83,70.28,2.89,4.94,7.66,2.18,1.04,0.65,32.11,0.0002956097665279,301.6489018805233,-0.6340710518291458,0.4692732787426607,0.0,0.4643510858852793,11.8745,75.3704,68.0,6.726231897602754e-05,-0.0003587043986437,0.042419210988676,0.1240158140793885,1.24,12.0
2024-05-15,Kannaur,41.27,71.08,2.92,4.96,7.58,2.22,1.02,0.65,32.65,0.0002822413609204,301.8722149334817,0.0229391718106995,-0.5128691397576667,0.0,0.4643510858852793,11.8745,75.3704,68.0,6.195116293388846e-05,0.000134735411848,0.0372695264713212,0.1220494508744287,1.24,12.0
2024-05-16,Kannaur,40.89,70.48,2.9,4.97,7.48,2.21,1.06,0.65,32.57,0.0003255745900238,301.2457507804588,-0.3147072340725871,-0.1754470219827973,0.0,0.4643510858852793,11.8745,75.3704,68.0,5.7843149988959514e-05,-0.0002132647787222,0.039565492421421,0.1225591376424841,1.24,12.0
2024-05-17,Kannaur,41.0,70.7,2.91,5.01,7.58,2.2,0.77,0.65,32.5,0.000280397399263,301.1279253626066,0.3688571443283018,-0.4022921279624656,0.0,0.4643510858852793,11.8745,75.3704,68.0,5.8233302744943714e-05,0.0005354451545752,0.039565492421421,0.1211373215268061,1.24,12.0
2024-05-18,Kannaur,41.45,71.39,2.93,4.96,7.55,2.2,1.17,0.66,32.62,0.0002173745594634,300.73330727722424,0.2569883841055411,-0.2862863947825176,0.0,0.4643510858852793,11.8745,75.3704,69.0,4.660767808676797e-05,0.0005354451545752,0.039565492421421,0.1219524517656373,1.24,12.0
2024-05-19,Kannaur,41.27,71.11,2.92,5.02,7.54,2.21,0.97,0.65,32.23,0.0002020864513925,300.39157328193573,0.5123957802729352,-0.8779894447130431,0.0,0.4643510858852793,11.8745,75.3704,68.0,5.643987969965649e-05,0.0005354451545752,0.039565492421421,0.124729581177337,1.24,12.0
